,image_id,image_path,object_id,x_min,y_min,x_max,y_max,class_name
1662,1662,./dataset/743637756818150263949747471688.74.png,7,54,28,89,88,7
1663,1663,./dataset/743637756818150263949747471688.74.png,4,93,39,135,103,4
1664,1664,./dataset/3792667032410016099.168.png,1,125,17,131,54,1
1665,1665,./dataset/3792667032410016099.168.png,6,143,11,159,54,6
1666,1666,./dataset/3792667032410016099.168.png,8,166,8,187,58,8
1667,1667,./dataset/317067544452787771455830769808.5.png,5,168,23,204,77,5
1668,1668,./dataset/428363120682944945958022781736.112.png,1,43,49,56,110,1
1669,1669,./dataset/428363120682944945958022781736.112.png,1,79,58,94,105,1
1670,1670,./dataset/428363120682944945958022781736.112.png,2,110,37,170,99,2
1671,1671,./dataset/12189895269510957097.49.png,4,105,32,135,150,4
1672,1672,./dataset/12189895269510957097.49.png,9,143,30,166,148,9
1673,1673,./dataset/578858000736882770.46.png,4,121,34,157,76,4
1674,1674,./dataset/578858000736882770.46.png,6,183,24,200,77,6
1675,1675,./dataset/2460819354950857250.78.png,7,123,18,205,80,7
1676,1676,./dataset/5887731208135822185.2055.png,2,39,46,62,93,2
1677,1677,./dataset/5887731208135822185.2055.png,0,74,30,99,74,0
1678,1678,./dataset/5887731208135822185.2055.png,5,113,53,139,85,5
1679,1679,./dataset/5887731208135822185.2055.png,5,129,39,145,49,5
1680,1680,./dataset/819221495356883357656252710978.17.png,1,106,60,113,123,1
1681,1681,./dataset/819221495356883357656252710978.17.png,7,108,149,109,150,7
1682,1682,./dataset/653634154724048733680770942208.70.png,7,140,14,177,80,7
1683,1683,./dataset/653634154724048733680770942208.70.png,0,181,22,211,77,0
1684,1684,./dataset/842158056478685861258984305416.8.png,8,168,0,205,60,8
1685,1685,./dataset/2387212791637493920.60.png,6,121,8,153,73,6
1686,1686,./dataset/2387212791637493920.60.png,0,156,28,186,63,0
1687,1687,./dataset/11153634697453386726254121508.99.png,9,42,31,70,75,9
1688,1688,./dataset/11153634697453386726254121508.99.png,9,74,29,93,117,9
1689,1689,./dataset/363066157475266078899994010402.6.png,6,170,0,212,40,6
1690,1690,./dataset/5431773710343301449.23.png,2,105,30,131,124,2
1691,1691,./dataset/5431773710343301449.23.png,3,138,25,166,143,3
1692,1692,./dataset/11189137540184271659.88.png,8,0,0,2,150,8
1693,1693,./dataset/11189137540184271659.88.png,8,70,14,126,77,8
1694,1694,./dataset/1182926243708020445838086909866.190.png,1,116,33,122,75,1
1695,1695,./dataset/1182926243708020445838086909866.190.png,9,137,148,147,150,9
1696,1696,./dataset/1182926243708020445838086909866.190.png,0,142,30,166,81,0
1697,1697,./dataset/674804132044231746980037351130.82.png,8,78,22,127,114,8
1698,1698,./dataset/674804132044231746980037351130.82.png,2,147,38,203,114,2
1699,1699,./dataset/376764343231726702324529602954.1620.png,1,43,1,53,41,1
1700,1700,./dataset/376764343231726702324529602954.1620.png,6,71,5,90,43,6
1701,1701,./dataset/376764343231726702324529602954.1620.png,2,121,11,143,43,2
1702,1702,./dataset/376764343231726702324529602954.1620.png,0,155,0,188,47,0
1703,1703,./dataset/403669108105263458245525112340.16.png,1,122,25,133,77,1
1704,1704,./dataset/403669108105263458245525112340.16.png,6,161,21,195,72,6
1705,1705,./dataset/636654224349015555690302032037.2.png,2,171,11,234,89,2
1706,1706,./dataset/14620317121824810132.196.png,1,111,12,183,60,1
1707,1707,./dataset/14620317121824810132.196.png,9,124,70,129,99,9
1708,1708,./dataset/14620317121824810132.196.png,6,140,64,162,103,6
1709,1709,./dataset/838908312613843172.82.png,8,129,35,172,84,8
1710,1710,./dataset/838908312613843172.82.png,2,183,36,225,89,2
1711,1711,./dataset/161435536547961583458475739720.194.png,1,102,32,113,88,1
1712,1712,./dataset/161435536547961583458475739720.194.png,9,132,31,160,93,9
1713,1713,./dataset/161435536547961583458475739720.194.png,4,176,24,214,88,4
1714,1714,./dataset/198070411008406379958708111424.1350.png,1,79,27,88,63,1
1715,1715,./dataset/198070411008406379958708111424.1350.png,3,108,21,137,69,3
1716,1716,./dataset/198070411008406379958708111424.1350.png,5,151,22,181,67,5
1717,1717,./dataset/198070411008406379958708111424.1350.png,0,190,28,218,70,0
1718,1718,./dataset/15860741967423627868.102.png,1,137,21,146,51,1
1719,1719,./dataset/15860741967423627868.102.png,0,150,24,169,53,0
1720,1720,./dataset/15860741967423627868.102.png,2,157,19,171,37,2
1721,1721,./dataset/1079834959191710413219726498176.7.png,7,122,0,176,121,7
1722,1722,./dataset/43527394509811359517425832353.120.png,1,111,13,130,63,1
1723,1723,./dataset/43527394509811359517425832353.120.png,2,130,13,162,75,2
1724,1724,./dataset/43527394509811359517425832353.120.png,0,161,32,189,64,0
1725,1725,./dataset/7265033897754052039.194.png,1,115,24,126,62,1
1726,1726,./dataset/7265033897754052039.194.png,9,134,17,160,61,9
1727,1727,./dataset/7265033897754052039.194.png,4,167,25,195,66,4
1728,1728,./dataset/506873063231893483078401331826.20.png,2,64,77,218,150,2
1729,1729,./dataset/369184898406908053517413081612.98.png,9,130,20,155,67,9
1730,1730,./dataset/369184898406908053517413081612.98.png,8,160,15,184,70,8
1731,1731,./dataset/181716373311529569.82.png,8,135,15,172,67,8
1732,1732,./dataset/181716373311529569.82.png,2,183,23,222,59,2
1733,1733,./dataset/436461256382964760689219543364.190.png,1,95,24,109,78,1
1734,1734,./dataset/436461256382964760689219543364.190.png,9,127,18,155,96,9
1735,1735,./dataset/436461256382964760689219543364.190.png,0,143,34,145,38,0
1736,1736,./dataset/960817545737201219838033438858.160.png,1,20,25,36,106,1
1737,1737,./dataset/960817545737201219838033438858.160.png,6,46,18,82,104,6
1738,1738,./dataset/960817545737201219838033438858.160.png,0,102,33,135,101,0
1739,1739,./dataset/15641937544958613957.11.png,1,165,3,174,40,1
1740,1740,./dataset/15641937544958613957.11.png,1,184,5,191,44,1
1741,1741,./dataset/261566012310222960634137154336.164.png,1,106,33,117,69,1
1742,1742,./dataset/261566012310222960634137154336.164.png,6,141,22,171,66,6
1743,1743,./dataset/261566012310222960634137154336.164.png,4,180,20,233,80,4
1744,1744,./dataset/7389635454104677102.12.png,1,143,7,153,59,1
1745,1745,./dataset/7389635454104677102.12.png,2,168,5,210,58,2
1746,1746,./dataset/5348477923686700498.48.png,4,110,28,164,71,4
1747,1747,./dataset/5348477923686700498.48.png,8,166,19,208,73,8
1748,1748,./dataset/161921771336151435894286098497.20.png,2,100,41,131,122,2
1749,1749,./dataset/161921771336151435894286098497.20.png,0,136,35,158,107,0
1750,1750,./dataset/1911570400723233546.164.png,1,132,24,139,78,1
1751,1751,./dataset/1911570400723233546.164.png,6,145,23,168,79,6
1752,1752,./dataset/1911570400723233546.164.png,4,175,28,203,87,4
1753,1753,./dataset/185192141264786290279624828553.41.png,4,101,44,137,127,4
1754,1754,./dataset/185192141264786290279624828553.41.png,1,147,28,153,118,1
1755,1755,./dataset/3763435680083970448236261386.75.png,7,0,18,61,84,7
1756,1756,./dataset/3763435680083970448236261386.75.png,5,72,46,152,116,5
1757,1757,./dataset/426175376167406672843588272544.84.png,8,99,22,135,109,8
1758,1758,./dataset/426175376167406672843588272544.84.png,4,157,32,242,144,4
1759,1759,./dataset/734569410279651353072660545824.142.png,1,102,0,103,1,1
1760,1760,./dataset/734569410279651353072660545824.142.png,4,104,0,107,1,4
1761,1761,./dataset/734569410279651353072660545824.142.png,2,104,28,113,80,2
1762,1762,./dataset/732162137113880746.156.png,1,54,17,77,95,1
1763,1763,./dataset/732162137113880746.156.png,5,88,10,141,103,5
1764,1764,./dataset/732162137113880746.156.png,6,143,4,196,80,6
1765,1765,./dataset/952993579714012039615541170820.186.png,1,52,29,63,88,1
1766,1766,./dataset/952993579714012039615541170820.186.png,8,75,33,111,95,8
1767,1767,./dataset/952993579714012039615541170820.186.png,6,118,38,145,107,6
1768,1768,./dataset/42484248839514250277862910506.94.png,9,119,7,144,63,9
1769,1769,./dataset/42484248839514250277862910506.94.png,4,131,15,133,18,4
1770,1770,./dataset/29937910178098738518504935459.36.png,3,34,20,103,113,3
1771,1771,./dataset/29937910178098738518504935459.36.png,6,116,16,158,97,6
1772,1772,./dataset/937494599378595703492137325846.98.png,9,0,0,1,150,9
1773,1773,./dataset/937494599378595703492137325846.98.png,8,107,21,129,61,8
1774,1774,./dataset/401131749703429884630935278216.43.png,4,106,53,134,145,4
1775,1775,./dataset/401131749703429884630935278216.43.png,3,139,43,166,143,3
1776,1776,./dataset/517832854308360069338087694474.146.png,1,14,49,37,122,1
1777,1777,./dataset/517832854308360069338087694474.146.png,4,55,60,126,140,4
1778,1778,./dataset/517832854308360069338087694474.146.png,6,163,41,202,129,6
1779,1779,./dataset/287800095006861686296378026983.168.png,1,126,17,132,54,1
1780,1780,./dataset/287800095006861686296378026983.168.png,6,144,11,160,54,6
1781,1781,./dataset/287800095006861686296378026983.168.png,8,167,8,188,58,8
1782,1782,./dataset/687767033913410389597125096649.168.png,1,129,21,141,72,1
1783,1783,./dataset/687767033913410389597125096649.168.png,6,154,19,169,68,6
1784,1784,./dataset/687767033913410389597125096649.168.png,8,175,21,213,85,8
1785,1785,./dataset/804913951228753134747986080198.27.png,2,38,45,113,116,2
1786,1786,./dataset/804913951228753134747986080198.27.png,7,124,39,202,134,7
1787,1787,./dataset/9336595690713781300.22.png,2,45,24,113,94,2
1788,1788,./dataset/9336595690713781300.22.png,2,97,23,175,94,2
1789,1789,./dataset/6066956292406809685.66.png,6,42,24,147,100,6
1790,1790,./dataset/425337072650067940064122186682.94.png,9,138,21,160,68,9
1791,1791,./dataset/425337072650067940064122186682.94.png,4,179,19,217,73,4
1792,1792,./dataset/686508667605654805578076869162.57.png,5,42,17,85,90,5
1793,1793,./dataset/686508667605654805578076869162.57.png,7,111,24,158,115,7
1794,1794,./dataset/525091689777517714821399781437.72.png,7,36,13,89,116,7
1795,1795,./dataset/525091689777517714821399781437.72.png,2,129,20,188,103,2
1796,1796,./dataset/17496070488261199559617189409.50.png,5,136,11,157,41,5
1797,1797,./dataset/17496070488261199559617189409.50.png,0,164,15,186,49,0
1798,1798,./dataset/1163072268438459856.28.png,2,120,11,153,58,2
1799,1799,./dataset/1163072268438459856.28.png,8,160,1,198,61,8
1800,1800,./dataset/2490526131369052225.81.png,8,108,31,132,73,8
1801,1801,./dataset/2490526131369052225.81.png,1,170,30,178,81,1
1802,1802,./dataset/101135807549082591783672767656.57.png,5,115,11,143,60,5
1803,1803,./dataset/101135807549082591783672767656.57.png,7,160,16,190,76,7
1804,1804,./dataset/699852848225518156768227428929.118.png,1,109,25,117,60,1
1805,1805,./dataset/699852848225518156768227428929.118.png,1,138,28,148,61,1
1806,1806,./dataset/699852848225518156768227428929.118.png,8,170,23,211,71,8
1807,1807,./dataset/7301129313366795107.60.png,6,130,19,149,60,6
1808,1808,./dataset/7301129313366795107.60.png,0,153,24,179,61,0
1809,1809,./dataset/5442046005644281514.48.png,4,141,16,171,73,4
1810,1810,./dataset/5442046005644281514.48.png,8,174,16,203,68,8
1811,1811,./dataset/725626613530159032239947925029.36.png,3,110,26,134,84,3
1812,1812,./dataset/725626613530159032239947925029.36.png,6,154,18,179,85,6
1813,1813,./dataset/537461257788735076296552715867.114.png,1,58,29,73,91,1
1814,1814,./dataset/537461257788735076296552715867.114.png,1,86,24,98,85,1
1815,1815,./dataset/537461257788735076296552715867.114.png,4,114,22,159,95,4
1816,1816,./dataset/9840553020384094372.150.png,1,61,17,80,91,1
1817,1817,./dataset/9840553020384094372.150.png,5,89,16,138,102,5
1818,1818,./dataset/9840553020384094372.150.png,0,144,43,196,86,0
1819,1819,./dataset/1124915534322878713450091139736.27.png,2,47,32,181,133,2
1820,1820,./dataset/3014341180840239682.88.png,8,113,37,154,111,8
1821,1821,./dataset/3014341180840239682.88.png,8,170,31,196,82,8
1822,1822,./dataset/6364841028093044311.60.png,6,119,23,145,75,6
1823,1823,./dataset/6364841028093044311.60.png,0,174,36,205,76,0
1824,1824,./dataset/2708259396940613249.9.png,9,168,10,200,80,9
1825,1825,./dataset/420928753094625524353852418891.70.png,7,47,34,104,147,7
1826,1826,./dataset/420928753094625524353852418891.70.png,0,128,45,177,100,0
1827,1827,./dataset/91803187167547133606984164234.142.png,1,115,24,124,71,1
1828,1828,./dataset/91803187167547133606984164234.142.png,4,143,24,180,86,4
1829,1829,./dataset/91803187167547133606984164234.142.png,2,185,16,233,71,2
1830,1830,./dataset/640795105930712034595671806612.168.png,1,31,40,46,100,1
1831,1831,./dataset/640795105930712034595671806612.168.png,6,62,40,98,108,6
1832,1832,./dataset/640795105930712034595671806612.168.png,8,112,34,169,114,8
1833,1833,./dataset/812420236858888696382723298628.150.png,1,123,11,133,56,1
1834,1834,./dataset/812420236858888696382723298628.150.png,5,138,10,165,62,5
1835,1835,./dataset/812420236858888696382723298628.150.png,0,169,26,198,53,0
1836,1836,./dataset/19837963612312638038957396772.186.png,1,44,23,57,98,1
1837,1837,./dataset/19837963612312638038957396772.186.png,8,98,13,137,105,8
1838,1838,./dataset/19837963612312638038957396772.186.png,6,165,19,207,107,6
1839,1839,./dataset/763896127552071833694233254174.114.png,1,93,29,105,91,1
1840,1840,./dataset/763896127552071833694233254174.114.png,1,116,24,125,85,1
1841,1841,./dataset/763896127552071833694233254174.114.png,4,139,22,175,95,4
1842,1842,./dataset/677867948999953359925971016617.3665.png,3,0,7,25,43,3
1843,1843,./dataset/677867948999953359925971016617.3665.png,6,0,48,17,89,6
1844,1844,./dataset/677867948999953359925971016617.3665.png,6,35,8,69,81,6
1845,1845,./dataset/677867948999953359925971016617.3665.png,5,95,4,126,93,5
1846,1846,./dataset/59508287409348594836730552456.21.png,2,88,148,101,150,2
1847,1847,./dataset/59508287409348594836730552456.21.png,1,105,38,136,123,1
1848,1848,./dataset/450218366520605805015563894629.63.png,6,73,19,108,100,6
1849,1849,./dataset/450218366520605805015563894629.63.png,3,128,26,185,105,3
1850,1850,./dataset/9441066588789877643.96.png,9,133,21,165,70,9
1851,1851,./dataset/9441066588789877643.96.png,6,183,12,208,72,6
1852,1852,./dataset/734781357610378757209707681947.142.png,1,25,44,49,118,1
1853,1853,./dataset/734781357610378757209707681947.142.png,4,67,51,142,137,4
1854,1854,./dataset/734781357610378757209707681947.142.png,2,147,37,234,125,2
1855,1855,./dataset/373253821437948391883111314602.38.png,3,42,33,85,119,3
1856,1856,./dataset/373253821437948391883111314602.38.png,8,116,26,164,118,8
1857,1857,./dataset/883435434901744891699148261026.178.png,1,136,17,141,63,1
1858,1858,./dataset/883435434901744891699148261026.178.png,7,155,14,186,78,7
1859,1859,./dataset/883435434901744891699148261026.178.png,8,208,13,241,77,8
1860,1860,./dataset/9266817369553691027.188.png,1,109,29,116,69,1
1861,1861,./dataset/9266817369553691027.188.png,8,131,19,157,64,8
1862,1862,./dataset/9266817369553691027.188.png,8,177,17,216,71,8
1863,1863,./dataset/370572903089836228502723269478.166.png,1,126,17,138,65,1
1864,1864,./dataset/370572903089836228502723269478.166.png,6,148,2,208,61,6
1865,1865,./dataset/9983674785488650859.4840.png,4,80,0,96,39,4
1866,1866,./dataset/9983674785488650859.4840.png,8,99,0,120,47,8
1867,1867,./dataset/9983674785488650859.4840.png,4,137,0,156,34,4
1868,1868,./dataset/9983674785488650859.4840.png,0,176,0,200,43,0
1869,1869,./dataset/8598693691594722669.20.png,2,132,13,153,52,2
1870,1870,./dataset/8598693691594722669.20.png,0,157,15,179,55,0
1871,1871,./dataset/638239694592069669060922452554.96.png,9,144,18,160,61,9
1872,1872,./dataset/638239694592069669060922452554.96.png,6,166,19,180,59,6
1873,1873,./dataset/679061269103867445200213393554.148.png,1,67,13,84,83,1
1874,1874,./dataset/679061269103867445200213393554.148.png,4,100,15,152,114,4
1875,1875,./dataset/679061269103867445200213393554.148.png,8,154,14,205,122,8
1876,1876,./dataset/362839219169620660739541259674.48.png,4,111,28,165,139,4
1877,1877,./dataset/362839219169620660739541259674.48.png,8,112,149,115,150,8
1878,1878,./dataset/101544184897022011820818744785.110.png,1,33,36,51,103,1
1879,1879,./dataset/101544184897022011820818744785.110.png,1,91,25,110,101,1
1880,1880,./dataset/101544184897022011820818744785.110.png,0,130,29,194,104,0
1881,1881,./dataset/36425450077041952423664075386.180.png,1,50,42,67,117,1
1882,1882,./dataset/36425450077041952423664075386.180.png,8,84,25,125,125,8
1883,1883,./dataset/36425450077041952423664075386.180.png,0,146,54,199,114,0
1884,1884,./dataset/686469537937889434117974467492.190.png,1,52,48,64,109,1
1885,1885,./dataset/686469537937889434117974467492.190.png,9,98,43,141,117,9
1886,1886,./dataset/686469537937889434117974467492.190.png,0,161,52,199,105,0
1887,1887,./dataset/185161130930424206528421995140.42.png,4,31,22,99,125,4
1888,1888,./dataset/185161130930424206528421995140.42.png,2,130,38,193,103,2
1889,1889,./dataset/90806150284271482612780239144.77.png,7,109,14,154,70,7
1890,1890,./dataset/90806150284271482612780239144.77.png,7,159,45,173,47,7
1891,1891,./dataset/101842595868967623582332160211.39.png,3,120,11,152,59,3
1892,1892,./dataset/101842595868967623582332160211.39.png,9,168,30,191,75,9
1893,1893,./dataset/102180884878125799037198576409.184.png,1,97,33,109,65,1
1894,1894,./dataset/102180884878125799037198576409.184.png,8,132,30,176,74,8
1895,1895,./dataset/102180884878125799037198576409.184.png,4,178,33,204,67,4
1896,1896,./dataset/876782173361419809287101183178.42.png,4,76,18,119,82,4
1897,1897,./dataset/876782173361419809287101183178.42.png,2,133,24,192,67,2
1898,1898,./dataset/876791909689463288756504779092.166.png,1,22,29,43,93,1
1899,1899,./dataset/876791909689463288756504779092.166.png,6,80,20,119,95,6
1900,1900,./dataset/876791909689463288756504779092.166.png,6,154,16,196,103,6
1901,1901,./dataset/1016150929007566800398791388450.178.png,1,116,20,121,64,1
1902,1902,./dataset/1016150929007566800398791388450.178.png,7,126,26,157,62,7
